gvkey,fyear,datadate,capx,intan,prcc_f
007471,2023,2024-03-31,2004.9420,3029.6790,930.721000000000
007471,2024,2025-03-31,2396.1330,3375.3060,374.415000000000
007486,2018,2019-03-31,73.9000,284.7000,13.870000000000
007486,2019,2020-03-31,71.3000,272.4000,3.250000000000
007486,2020,2021-03-31,32.7000,271.3000,14.770000000000
007486,2021,2022-03-31,40.3000,258.4000,9.010000000000
007486,2022,2023-03-31,50.7000,246.7000,23.050000000000
007486,2023,2024-03-31,87.7000,419.2000,95.190000000000
007486,2024,2025-03-31,84.0000,380.6000,76.750000000000
007512,2018,2018-12-31,17.7310,4.6000,66.000000000000
007512,2019,2019-12-31,16.5000,4.8000,60.400000000000
007512,2020,2020-12-31,23.5410,4.9000,69.400000000000
007512,2021,2021-12-31,23.9560,4.9000,105.000000000000
007512,2022,2022-12-31,33.9640,4.9000,108.000000000000
007512,2023,2023-12-31,41.5610,4.9000,155.000000000000
007512,2024,2024-12-31,44.5490,4.9000,218.339000000000
007512,2025,2025-12-31,35.4140,3.8000,235.000000000000
007525,2018,2018-09-30,0.0000,14.5900,16.720000000000
007525,2019,2019-09-30,0.0000,14.9700,14.410000000000
007525,2020,2020-09-30,0.0000,16.8320,13.850000000000
007525,2021,2021-09-30,0.0000,20.9590,18.650000000000
007526,2018,2018-12-31,31.6890,512.0500,48.820000000000
007526,2019,2019-12-31,27.2290,485.1300,75.030000000000
007526,2020,2020-12-31,64.9270,459.4630,179.650000000000
007526,2021,2021-12-31,292.7240,435.6760,134.990000000000
007526,2022,2022-12-31,140.9000,5600.6000,85.670000000000
007526,2023,2023-12-31,209.3000,5426.3000,73.700000000000
007526,2024,2024-12-31,195.1000,3385.1000,44.550000000000
007526,2025,2025-12-31,188.2000,2563.8000,28.560000000000
007533,2018,2018-12-31,268.0000,93.0000,
007533,2019,2019-12-31,227.0000,80.0000,
007533,2020,2020-12-31,200.0000,73.0000,
007533,2021,2021-12-31,205.0000,68.0000,
007533,2022,2022-12-31,291.0000,63.0000,
007533,2023,2023-12-31,335.0000,58.0000,
007533,2024,2024-12-31,401.0000,53.0000,
007533,2025,2025-12-31,,47.0000,
007549,2018,2018-09-30,94.5170,892.7540,85.970000000000
007549,2019,2019-09-30,118.4220,863.8860,81.120000000000
007549,2020,2020-09-30,88.2840,906.9020,63.530000000000
007549,2021,2021-09-30,128.7340,957.7000,76.230000000000
007549,2022,2022-09-30,139.4310,890.7300,70.350000000000
007549,2023,2023-09-30,173.2860,892.9380,112.960000000000
007549,2024,2024-09-30,156.0180,897.2430,202.020000000000
007549,2025,2025-09-30,144.7310,908.4140,207.670000000000
007585,2018,2018-12-31,197.0000,2744.0000,115.040000000000
007585,2019,2019-12-31,248.0000,3394.0000,161.140000000000
007585,2020,2020-12-31,217.0000,3453.0000,170.060000000000
007585,2021,2021-12-31,243.0000,3670.0000,271.700000000000
007585,2022,2022-12-31,256.0000,4654.0000,257.710000000000
007585,2023,2023-12-31,253.0000,4656.0000,313.090000000000
007585,2024,2024-12-31,257.0000,4775.0000,462.230000000000
007585,2025,2025-12-31,265.0000,9904.0000,383.320000000000
007620,2018,2018-12-31,1897.4280,0.0000,23.390000000000
007620,2019,2019-12-31,2556.5860,0.0000,26.800000000000
007620,2020,2020-12-31,872.7700,0.0000,12.100000000000
007620,2021,2021-12-31,688.2130,0.0000,26.110000000000
007620,2022,2022-12-31,1113.9990,0.0000,43.010000000000
007620,2023,2023-12-31,1101.5930,0.0000,42.660000000000
007620,2024,2024-12-31,908.1640,0.0000,30.260000000000
007620,2025,2025-12-31,1049.6450,0.0000,31.250000000000
007632,2018,2018-06-30,0.9440,0.0000,26.706700000000
007632,2019,2019-06-30,2.2300,0.0000,30.665000000000
007632,2020,2020-06-30,2.3400,0.0000,26.500000000000
007632,2021,2021-06-30,3.9850,0.0000,43.010100000000
007632,2022,2022-06-30,4.6860,0.0000,42.330000000000
007632,2023,2023-06-30,8.1800,0.0000,35.680000000000
007632,2024,2024-06-30,6.3880,0.0000,21.220000000000
007632,2025,2025-06-30,3.9910,0.0000,11.550000000000
007636,2018,2018-12-31,5.1230,89.3480,15.110000000000
007636,2019,2019-12-31,10.2940,97.5280,16.680000000000
007636,2020,2020-12-31,13.4210,120.2940,20.780000000000
007636,2021,2021-12-31,17.8670,138.9590,20.010000000000
007636,2022,2022-12-31,24.2920,146.9090,22.230000000000
007636,2023,2023-12-31,22.8550,140.5210,19.550000000000
007636,2024,2024-12-31,24.4350,421.8530,11.040000000000
007636,2025,2025-12-31,19.5530,407.4650,18.720000000000
007637,2018,2018-12-31,252.1000,23412.4000,27.400000000000
007637,2019,2019-12-31,213.2000,21240.5000,20.100000000000
007637,2020,2020-12-31,243.0000,42030.2000,18.740000000000
007637,2021,2021-12-31,457.2000,38247.9000,13.530000000000
007637,2022,2022-12-31,406.0000,33032.9000,11.130000000000
007637,2023,2023-12-31,377.0000,29048.2000,10.830000000000
007637,2024,2024-12-31,326.0000,26204.2000,12.450000000000
007637,2025,2025-12-31,378.8000,21856.8000,12.450000000000
007647,2018,2018-12-31,0.0000,72767.0000,24.640000000000
007647,2019,2019-12-31,0.0000,72157.0000,35.220000000000
007647,2020,2020-12-31,0.0000,72135.0000,30.310000000000
007647,2021,2021-12-31,0.0000,71993.0000,44.490000000000
007647,2022,2022-12-31,0.0000,72117.0000,33.120000000000
007647,2023,2023-12-31,0.0000,71988.0000,33.670000000000
007647,2024,2024-12-31,0.0000,71912.0000,43.950000000000
007647,2025,2025-12-31,0.0000,71850.0000,55.000000000000
007648,2018,2018-12-31,143.0000,3612.0000,23.080000000000
007648,2019,2019-12-31,91.0000,3852.0000,35.160000000000
007648,2020,2020-12-31,31.0000,3811.0000,37.570000000000
007648,2021,2021-12-31,106.0000,6310.0000,40.200000000000
007648,2022,2022-12-31,92.0000,6239.0000,23.410000000000
007648,2023,2023-12-31,130.0000,2817.0000,16.910000000000
007648,2024,2024-12-31,30.0000,1912.0000,13.840000000000
007648,2025,2025-12-31,165.0000,1905.0000,10.200000000000
007658,2018,2018-12-31,3.1180,27.1560,3.510000000000
007658,2019,2019-12-31,3.1660,27.1560,3.910000000000
007658,2020,2020-12-31,1.7400,27.1560,4.780000000000
007658,2021,2021-12-31,4.0940,27.1560,7.400000000000
007658,2022,2022-12-31,3.6950,27.1560,6.810000000000
007658,2023,2023-12-31,1.1300,27.1560,5.610000000000
007658,2024,2024-12-31,1.4320,27.1560,7.770000000000
007658,2025,2025-12-31,3.7470,27.1560,5.470000000000
007662,2018,2019-05-31,0.1010,0.1070,2.250000000000
007662,2019,2020-05-31,0.0340,0.1690,6.470000000000
007662,2020,2021-05-31,0.1360,0.2950,3.650000000000
007662,2021,2022-05-31,0.0570,0.1700,3.500000000000
007662,2022,2023-05-31,0.0640,0.1650,1.370000000000
007662,2023,2024-05-31,0.0510,0.2120,0.580600000000
007662,2024,2025-05-31,0.0000,0.2280,3.050000000000
007682,2018,2018-12-31,7.4860,53.6980,27.330000000000
007685,2018,2018-06-30,1.2800,7.5450,14.650000000000
007685,2019,2019-06-30,1.9880,7.2320,29.680000000000
007685,2020,2020-06-30,1.6150,5.1160,23.390000000000
007685,2021,2021-06-30,1.0070,4.6910,36.370000000000
007685,2022,2022-06-30,1.4820,4.3000,20.590000000000
007685,2023,2023-06-30,2.9620,3.9390,34.650000000000
007685,2024,2024-06-30,1.5940,3.6020,51.950000000000
007685,2025,2025-06-30,2.1160,3.2870,29.690000000000
007696,2018,2019-03-31,0.4470,1.4480,68.400000000000
007696,2019,2020-03-31,0.8700,1.3640,61.000000000000
007696,2020,2021-03-31,0.5510,1.2510,63.090000000000
007696,2021,2022-03-31,0.6360,1.1380,54.170000000000
007696,2022,2023-03-31,0.6260,0.9640,75.600000000000
007696,2023,2024-03-31,0.3130,0.7900,70.800000000000
007696,2024,2025-03-31,0.2250,0.6170,96.375000000000
007733,2018,2018-09-30,584.0040,5.4760,56.060000000000
007733,2019,2019-09-30,788.9380,5.4760,46.920000000000
007733,2020,2020-09-30,1221.1700,5.4760,40.590000000000
007733,2021,2021-09-30,751.7340,5.4760,52.520000000000
007733,2022,2022-09-30,811.8260,5.4760,61.550000000000
007733,2023,2023-09-30,1134.6260,5.4760,51.910000000000
007733,2024,2024-09-30,931.2360,5.4760,60.610000000000
007733,2025,2025-09-30,912.8210,5.4760,92.370000000000
007741,2018,2018-12-31,29.7720,20.9950,78.450000000000
007741,2019,2019-12-31,26.4000,20.9950,86.430000000000
007741,2020,2020-12-31,21.8730,21.3410,66.410000000000
007741,2021,2021-12-31,39.3990,175.3330,67.940000000000
007741,2022,2022-12-31,30.2000,175.3330,59.500000000000
007741,2023,2023-12-31,27.9010,175.3330,92.420000000000
007741,2024,2024-12-31,27.6000,190.3420,107.560000000000
007741,2025,2025-12-31,36.4460,190.3420,137.090000000000
007750,2018,2018-12-31,617.0000,9012.0000,17.140000000000
007750,2019,2019-12-31,670.0000,8854.0000,38.030000000000
007750,2020,2020-12-31,540.0000,10408.0000,39.930000000000
007750,2021,2021-12-31,658.0000,10758.0000,81.690000000000
007750,2022,2022-12-31,762.0000,11547.0000,48.790000000000
007750,2023,2023-12-31,751.0000,11675.0000,75.570000000000
007750,2024,2024-12-31,931.0000,12088.0000,126.230000000000
007750,2025,2025-12-31,1010.0000,12546.0000,198.720000000000
007759,2018,2018-12-31,2.8340,197.0570,12.610000000000
007759,2019,2019-12-31,2.3150,187.9070,13.230000000000
007759,2020,2020-12-31,1.6300,126.2450,11.860000000000
007762,2018,2018-12-31,8.6860,12.4850,116.920000000000
007762,2019,2019-12-31,3.1380,18.3760,88.390000000000
007762,2020,2020-12-31,2.6210,18.1550,88.430000000000
007762,2021,2021-12-31,2.8660,17.9410,82.030000000000
007762,2022,2022-12-31,1.0300,25.4990,68.460000000000
007762,2023,2023-12-31,1.8400,24.7230,80.280000000000
007762,2024,2024-12-31,7.5310,23.2100,98.420000000000
007762,2025,2025-12-31,27.0340,21.6950,106.760000000000
007767,2018,2018-12-31,5.8450,0.0000,0.140000000000
007767,2019,2019-12-31,18.5410,0.0000,0.120000000000
007767,2020,2020-12-31,2.6650,0.0000,0.310000000000
007767,2021,2021-12-31,8.4610,0.0000,0.355000000000
007767,2022,2022-12-31,20.0860,0.0000,0.330000000000
007767,2023,2023-12-31,15.7110,0.0000,0.610000000000
007767,2024,2024-12-31,11.5350,0.0000,0.540000000000
007769,2018,2019-05-31,14.7250,0.0000,
007769,2019,2020-05-31,9.5650,0.0000,
007769,2020,2021-05-31,9.8620,0.0000,
007769,2021,2022-05-31,17.7270,0.0000,
007769,2022,2023-05-31,7.7210,0.0000,
007769,2023,2024-05-31,6.1540,0.0000,
007769,2024,2025-05-31,4.6970,0.0000,
007770,2018,2018-12-31,19.0500,426.6410,7.660000000000
007770,2019,2019-12-31,8.5200,397.3480,8.230000000000
007770,2020,2020-12-31,8.9520,299.8650,8.840800000000
007770,2021,2021-12-31,20.3190,292.9670,11.354100000000
007770,2022,2022-12-31,20.6700,286.2080,10.230000000000
007770,2023,2023-12-31,19.0490,279.2620,8.560000000000
007770,2024,2024-12-31,23.8050,269.9040,11.126700000000
007770,2025,2025-12-31,17.5560,284.2750,10.670000000000
007799,2018,2018-12-31,4.8340,0.6180,8.150000000000
007799,2019,2019-12-31,5.1040,0.5670,8.930000000000
007799,2020,2020-12-31,4.9050,,14.950000000000
007799,2021,2021-12-31,6.6660,,18.500000000000
007799,2022,2022-12-31,7.6280,,8.320000000000
007799,2023,2023-12-31,10.4780,,17.290000000000
007799,2024,2024-12-31,10.9710,,14.660000000000
007799,2025,2025-12-31,6.4800,,21.580000000000
007841,2018,2018-12-31,0.2970,1.9540,1.900000000000
007841,2019,2019-12-31,0.1410,1.9540,1.570000000000
007841,2020,2020-12-31,0.2880,1.9540,2.350000000000
007841,2021,2021-12-31,0.3570,1.9540,1.690000000000
007841,2022,2022-12-31,0.2580,1.9540,2.400000000000
007841,2023,2023-12-31,0.3040,1.9540,2.330000000000
007841,2024,2024-12-31,0.3790,1.9540,3.025000000000
007841,2025,2025-12-31,0.2680,1.9540,2.700000000000
007849,2018,2018-09-30,336.9450,23.3750,46.100000000000
007849,2019,2019-09-30,480.9590,14.6110,45.220000000000
007849,2020,2020-09-30,448.1090,10.0600,27.020000000000
007849,2021,2021-09-30,574.2940,5.0290,34.810000000000
007849,2022,2022-09-30,559.1350,2.3480,38.700000000000
007849,2023,2023-09-30,500.3640,0.0770,40.630000000000
007849,2024,2024-09-30,522.9340,0.0000,47.200000000000
007849,2025,2025-09-30,660.0480,0.0000,48.150000000000
007851,2018,2018-12-31,196.2450,0.0000,
007851,2019,2019-12-31,219.6190,0.0000,
007851,2020,2020-12-31,224.2280,0.0000,
007851,2021,2021-12-31,217.9130,0.0000,
007851,2022,2022-12-31,217.0350,0.0000,
007851,2023,2023-12-31,162.8090,0.0000,
007851,2024,2024-12-31,156.1390,0.0000,
007851,2025,2025-12-31,174.2010,0.0000,
007863,2018,2018-12-31,6.9610,77.3120,18.290000000000
007863,2019,2019-12-31,13.0470,73.9880,19.000000000000
007863,2020,2020-12-31,12.0030,71.5420,19.300000000000
007863,2021,2021-12-31,21.1910,68.2190,21.000000000000
007863,2022,2022-12-31,53.6290,66.2670,17.500000000000
007863,2023,2023-12-31,68.9510,55.0910,10.050000000000
007863,2024,2024-12-31,44.2340,48.0600,10.160000000000
007863,2025,2025-12-31,27.1180,46.0140,14.000000000000
007866,2018,2018-12-31,77.4870,146.5070,22.290000000000
007866,2019,2019-12-31,45.4410,141.6740,32.170000000000
007866,2020,2020-12-31,34.4510,187.9550,51.770000000000
007866,2021,2021-12-31,34.6370,180.6060,48.300000000000
007866,2022,2022-12-31,36.9610,731.3600,32.460000000000
007866,2023,2023-12-31,22.6690,701.5880,48.990000000000
007866,2024,2024-12-31,29.1730,670.1790,52.050000000000
007866,2025,2025-12-31,33.9840,638.5880,69.420000000000
007875,2018,2018-12-31,384.4000,8549.8000,18.590000000000
007875,2019,2019-12-31,264.9000,8625.2000,19.220000000000
007875,2020,2020-12-31,259.0000,7117.0000,21.230000000000
007875,2021,2021-12-31,289.0000,6874.0000,21.840000000000
007875,2022,2022-12-31,312.0000,5947.0000,13.080000000000
007875,2023,2023-12-31,284.0000,5559.0000,8.680000000000
007875,2024,2024-12-31,259.0000,5046.0000,9.960000000000
007875,2025,2025-12-31,247.0000,4735.0000,3.720000000000
007881,2018,2018-12-31,1032.0000,,34.650000000000
007881,2019,2019-12-31,1463.0000,2674.0000,43.450000000000
007881,2020,2020-12-31,1302.0000,2771.0000,59.890000000000
007881,2021,2021-12-31,1653.0000,2771.0000,62.020000000000
007881,2022,2022-12-31,2131.0000,1971.0000,47.200000000000
007881,2023,2023-12-31,2666.0000,3001.0000,41.390000000000
007881,2024,2024-12-31,3402.0000,2658.0000,37.220000000000
007881,2025,2025-12-31,3035.0000,2658.0000,99.850000000000
007882,2018,2018-12-31,45.1410,68.9920,6.870000000000
007882,2019,2019-12-31,44.8060,72.0090,6.270000000000
007882,2020,2020-12-31,15.7940,67.8720,1.920000000000
007882,2021,2021-12-31,21.7930,72.2420,2.940000000000
007882,2022,2022-12-31,28.2730,67.3250,4.150000000000
007882,2023,2023-12-31,29.2320,64.3970,6.640000000000
007882,2024,2024-12-31,43.5310,57.5530,7.670000000000
007882,2025,2025-12-31,46.6710,97.6380,11.920000000000
007906,2018,2019-05-31,1119.0000,437.0000,77.140000000000
007906,2019,2020-05-31,1086.0000,497.0000,98.580000000000
007906,2020,2021-05-31,695.0000,511.0000,136.460000000000
007906,2021,2022-05-31,758.0000,570.0000,118.850000000000
007906,2022,2023-05-31,969.0000,555.0000,105.260000000000
007906,2023,2024-05-31,812.0000,499.0000,95.050000000000
007906,2024,2025-05-31,430.0000,499.0000,60.590000000000
007908,2018,2019-03-31,15092.4070,22690.6650,42.490000000000
007908,2019,2020-03-31,17251.9420,24859.1120,23.857000000000
007908,2020,2021-03-31,16230.8320,25515.2950,25.720000000000
007908,2021,2022-03-31,14477.2540,26061.9560,29.207000000000
007908,2022,2023-03-31,13930.4450,25623.4780,29.769000000000
007908,2023,2024-03-31,13778.3310,27831.4720,29.733000000000
007908,2024,2025-03-31,14239.1260,28062.9030,24.191000000000
007911,2018,2018-10-31,0.6070,0.0000,23.000000000000
007911,2019,2019-10-31,0.4470,0.0000,24.750000000000
007911,2020,2020-10-31,0.3180,0.0000,23.250000000000
007911,2021,2021-10-31,1.8910,0.0000,29.200000000000
007911,2022,2022-10-31,1.2460,0.0000,25.000000000000
007911,2023,2023-10-31,0.5070,0.0000,28.750000000000
007911,2024,2024-10-31,0.1820,0.0000,31.000000000000
007911,2025,2025-10-31,0.1800,0.0000,30.200000000000
007912,2018,2018-12-31,3279.0000,420.0000,18.760000000000
007912,2019,2019-12-31,2524.0000,388.0000,24.840000000000
007914,2018,2018-12-31,1.1610,0.2780,0.400000000000
007914,2019,2019-12-31,0.2890,0.2780,0.490000000000
007914,2020,2020-12-31,2.0850,0.2780,0.388500000000
007914,2021,2021-12-31,1.4500,0.2780,0.418000000000
007914,2022,2022-12-31,0.5080,0.2780,0.267500000000
007914,2023,2023-12-31,-0.0140,0.2780,0.327500000000
007914,2024,2024-12-31,0.0880,0.2780,0.348000000000
007921,2018,2018-10-31,89.7900,2107.7590,122.670000000000
007921,2019,2019-10-31,64.2440,2060.3140,156.810000000000
007921,2020,2020-10-31,50.5350,2120.9400,193.430000000000
007921,2021,2021-10-31,38.3030,2070.5150,254.210000000000
007921,2022,2022-10-31,51.4280,2134.0950,225.000000000000
007921,2023,2023-10-31,34.5830,3456.9450,212.590000000000
007921,2024,2024-10-31,64.4100,4021.6650,247.890000000000
007921,2025,2025-10-31,58.0600,3986.2720,231.950000000000
007922,2018,2019-01-31,654.0000,249.0000,46.410000000000
007922,2019,2020-01-31,935.0000,249.0000,36.860000000000
007922,2020,2021-01-31,385.0000,249.0000,35.450000000000
007922,2021,2022-01-31,506.0000,249.0000,22.500000000000
007922,2022,2023-01-31,473.0000,249.0000,19.540000000000
007922,2023,2024-01-31,569.0000,249.0000,18.150000000000
007922,2024,2025-01-31,516.0000,249.0000,24.200000000000
007923,2018,2018-12-31,1951.0000,0.0000,149.540000000000
007923,2019,2019-12-31,2019.0000,0.0000,194.130000000000
007923,2020,2020-12-31,1494.0000,0.0000,237.610000000000
007923,2021,2021-12-31,1470.0000,0.0000,297.710000000000
007923,2022,2022-12-31,1948.0000,0.0000,246.420000000000
007923,2023,2023-12-31,2349.0000,0.0000,236.380000000000
007923,2024,2024-12-31,4024.0000,0.0000,234.700000000000
007923,2025,2025-12-31,2204.0000,0.0000,288.720000000000
007938,2018,2018-12-31,20.9300,40.5160,33.900000000000
007938,2019,2019-12-31,24.6640,37.9020,46.830000000000
007938,2020,2020-12-31,44.3680,35.3300,26.300000000000
007938,2021,2021-12-31,44.5610,31.7740,36.290000000000
007938,2022,2022-12-31,54.4470,28.0550,38.000000000000
007938,2023,2023-12-31,82.1220,6.0060,36.500000000000
007938,2024,2024-12-31,55.4190,5.4750,29.820000000000
007938,2025,2025-12-31,53.2860,4.7250,49.040000000000
007951,2018,2019-01-31,10.6350,184.2160,31.950000000000
007951,2019,2020-01-31,12.7130,178.7250,17.220000000000
007951,2020,2021-01-31,3.0180,17.0810,20.660000000000
007951,2021,2022-01-31,5.6560,13.5070,37.070000000000
007951,2022,2023-01-31,7.0850,9.6420,35.360000000000
007951,2023,2024-01-31,8.2230,7.4930,27.580000000000
007951,2024,2025-01-31,7.9660,5.5370,19.120000000000
007951,2025,2026-01-31,4.5120,4.1620,22.800000000000
007959,2018,2018-10-31,0.0000,0.0000,7.190000000000
007959,2019,2019-10-31,0.0000,0.0000,6.119600000000
007959,2020,2020-10-31,0.0000,0.0000,3.130000000000
007959,2021,2021-10-31,0.0000,0.0000,10.470000000000
007959,2022,2022-10-31,0.0000,0.0000,15.540000000000
007959,2023,2023-10-31,0.0000,0.0000,10.920000000000
007959,2024,2024-10-31,0.0000,0.0000,5.130000000000
007959,2025,2025-10-31,0.0000,0.0000,6.330000000000
007965,2018,2018-12-31,63.8000,0.0000,
007965,2019,2019-12-31,44.7000,0.0000,
007965,2020,2020-12-31,42.8000,0.0000,
007965,2021,2021-12-31,33.2000,0.0000,
007965,2022,2022-12-31,32.1000,0.0000,
007965,2023,2023-12-31,37.4000,0.0000,
007965,2024,2024-12-31,35.5000,0.0000,
007965,2025,2025-12-31,35.0000,0.0000,
007970,2018,2018-12-31,2523.3710,4427.2660,65.040000000000
007970,2019,2019-12-31,2911.4890,4427.2660,85.070000000000
007970,2020,2020-12-31,2942.9960,4445.9880,86.510000000000
007970,2021,2021-12-31,3175.0800,4477.2690,90.980000000000
007970,2022,2022-12-31,3441.8520,4522.6320,83.840000000000
007970,2023,2023-12-31,4336.8490,4532.1000,61.720000000000
007970,2024,2024-12-31,4480.5290,3571.3330,57.430000000000
007970,2025,2025-12-31,4158.6690,4233.7670,67.330000000000
007974,2018,2018-12-31,1818.2000,1911.4000,25.350000000000
007974,2019,2019-12-31,1802.4000,1485.9000,27.840000000000
007974,2020,2020-12-31,1758.1000,1485.9000,22.940000000000
007974,2021,2021-12-31,1838.0000,1485.9000,27.610000000000
007974,2022,2022-12-31,2203.1000,1485.9000,27.420000000000
007974,2023,2023-12-31,2645.8000,1485.9000,26.550000000000
